ccn,rpt_rec_num,fy_end,total_salaries,total_paid_hours,total_avg_hourly_wage,contract_labor_dollars,contract_labor_hours,contract_labor_hourly_rate,source_confidence
440011,823360,06/30/2025,187185723.0,4388095.38,42.66,4064582.0,63676.0,63.83,0.92
160032,826163,06/30/2025,11662601.0,315128.24,37.01,2357370.0,20754.04,113.59,0.92
160069,824274,06/30/2025,68594703.0,1981636.12,34.53,1537098.0,18818.58,81.68,0.92
100191,829647,06/30/2025,88208455.0,2308024.0,38.28,423998.0,8464.0,50.09,0.92
160079,824275,06/30/2025,210727374.0,4397057.0,48.36,5136178.0,86550.0,59.34,0.92
450801,825674,06/30/2025,162343417.0,4219743.6,38.47,5000775.0,75269.0,66.44,0.92
050067,824701,06/30/2025,33772617.0,812053.0,41.59,2421041.0,21942.0,110.34,0.92
160080,824276,06/30/2025,46988624.0,1300340.0,36.06,298696.0,2879.0,103.75,0.92
013031,821106,06/30/2025,8875498.0,222579.1,39.88,24994.0,366.09,68.27,0.92
490098,823383,06/30/2025,48755423.0,1237198.18,39.41,2004977.0,26002.75,77.11,0.92
240047,827703,06/30/2025,269641790.0,4472331.62,60.29,2672344.0,36768.43,72.68,0.92
440002,827306,06/30/2025,271355430.0,7738105.64,35.07,14612521.0,245026.07,59.64,0.92
160083,828388,06/30/2025,457938295.0,9609937.79,47.65,15164303.0,161795.0,93.73,0.92
160101,827533,06/30/2025,134754649.0,3054762.0,44.11,1889464.0,23076.0,81.88,0.92
450809,829631,06/30/2025,162064949.0,3842595.0,42.36,1045321.0,22729.0,45.99,0.92
390324,823928,06/30/2025,9277970.0,196080.77,47.32,654989.0,7160.56,91.47,0.92
310010,825008,06/30/2025,219863568.0,5056701.0,43.48,11378861.0,147702.0,77.04,0.92
390258,824159,06/30/2025,139135358.0,3224125.25,43.15,103098.0,1150.15,89.64,0.92
390278,826234,06/30/2025,18580092.0,514206.0,36.13,2417061.0,40700.0,59.39,0.92
390265,825281,06/30/2025,99998126.0,3116500.0,32.09,1789187.0,20104.0,89.0,0.92
160033,825377,06/30/2025,123598180.0,2956786.08,41.8,4338805.0,66291.77,65.45,0.92
160040,824950,06/30/2025,10607378.0,284028.19,37.35,447270.0,5358.0,83.48,0.92
390266,825653,06/30/2025,15958396.0,507780.0,31.43,352669.0,4178.0,84.41,0.92
050136,823802,06/30/2025,35565729.0,471302.0,74.85,1047746.0,17933.0,58.43,0.92
100200,823824,06/30/2025,57454859.0,1510250.7,38.04,2389005.0,29517.0,80.94,0.92
390267,824361,06/30/2025,109677354.0,2912013.0,37.92,4297861.0,54726.0,78.53,0.92
490114,823126,06/30/2025,44041031.0,979272.25,37.06,2244904.0,30603.51,73.35,0.92
240036,824985,06/30/2025,446545613.0,9862819.16,45.27,3591434.0,97640.0,36.78,0.92
390268,824844,06/30/2025,159914562.0,3790797.92,42.18,11681940.0,150987.91,77.37,0.92
160057,824065,06/30/2025,167957984.0,3431002.14,48.95,14764466.0,159429.35,92.61,0.92
050069,824005,06/30/2025,277790272.0,4891363.0,56.79,6007230.0,98787.0,60.81,0.92
390270,819153,06/30/2025,235795881.0,6054514.77,39.02,2199362.0,19677.21,111.77,0.92
160058,828186,06/30/2025,778566986.0,22089802.78,37.4,67630839.0,694136.94,97.43,0.92
160064,824273,06/30/2025,168522847.0,3771559.54,44.61,9718626.0,113756.24,85.43,0.92
160067,827904,06/30/2025,166297341.0,3475223.54,47.85,6547016.0,73244.0,89.39,0.92
050040,825714,06/30/2025,369338372.0,5957627.0,61.91,61799873.0,1163352.0,53.12,0.92
020024,827520,06/30/2025,128645071.0,2123451.0,60.58,9928376.0,97072.0,102.28,0.92
282001,827415,06/30/2025,8622725.0,201126.04,42.87,2300593.0,33425.0,68.83,0.92
260141,825585,06/30/2025,535462734.0,14734833.19,36.9,74697917.0,858657.35,86.99,0.92
400135,830799,06/30/2025,15795093.0,742695.8,21.27,703095.0,16290.28,43.16,0.92
180087,825547,06/30/2025,54234097.0,1382671.5,39.22,1346175.0,18320.5,73.48,0.92
030024,825957,06/30/2025,552935071.0,10192519.0,54.25,18265628.0,203343.0,89.83,0.92
100113,819275,06/30/2025,701064392.0,18256404.12,38.27,75617297.0,1804494.45,41.9,0.92
100086,823821,06/30/2025,125151326.0,3223710.79,38.82,8534141.0,92184.0,92.58,0.92
460003,825061,06/30/2025,25448950.0,509532.41,49.95,1077610.0,16639.05,64.76,0.92
060022,824721,06/30/2025,341196367.0,7358692.49,46.29,9986231.0,175629.21,56.86,0.92
050006,823405,06/30/2025,140533103.0,2110566.0,62.4,6431552.0,92892.0,69.24,0.92
060020,823746,06/30/2025,212733022.0,4340240.93,48.95,12599333.0,136802.98,92.1,0.92
260102,825828,06/30/2025,93434330.0,2385877.61,39.16,4338300.0,134666.45,32.22,0.92
454128,828876,06/30/2025,6245832.0,187597.0,33.29,116174.0,1812.0,64.11,0.92
460009,824866,06/30/2025,1124538190.0,27863620.0,40.92,7107538.0,121293.25,58.6,0.92
260096,825584,06/30/2025,247630253.0,6250176.0,39.86,17667580.0,217037.0,81.4,0.92
030023,826259,06/30/2025,153129876.0,3600210.45,42.53,26140875.0,347861.26,75.15,0.92
060024,823550,06/30/2025,668264630.0,14972900.0,44.59,79226778.0,1261704.0,62.79,0.92
100080,830398,06/30/2025,189397307.0,4880592.0,38.81,2274671.0,61674.0,36.88,0.92
260183,824600,06/30/2025,67500.0,7131610.19,37.11,10662765.0,124594.1,85.58,0.92
400124,830797,06/30/2025,24652546.0,1030778.5,23.92,2423830.0,88423.85,27.41,0.92
260179,821760,06/30/2025,244808158.0,5434105.0,45.05,2657650.0,29396.0,90.41,0.92
460019,826094,06/30/2025,49178651.0,1440173.0,34.15,1451592.0,21398.0,67.84,0.92
100084,823556,06/30/2025,103291994.0,2603400.46,39.68,2832618.0,25921.0,109.28,0.92
030022,825956,06/30/2025,379480559.0,8554417.72,44.36,52888199.0,745509.0,70.94,0.92
260177,824322,06/30/2025,186715932.0,3471047.32,53.79,5430549.0,57466.0,94.5,0.92
180064,826451,06/30/2025,21699515.0,525756.0,41.27,72071.0,847.0,85.09,0.92
190041,829749,06/30/2025,87577513.0,2127646.25,41.16,967928.0,12972.13,74.62,0.92
180067,824554,06/30/2025,879670064.0,22494876.0,39.42,157927084.0,1739797.0,90.77,0.92
050009,823406,06/30/2025,122378957.0,1676086.0,72.78,1284573.0,21967.0,58.48,0.92
180069,825546,06/30/2025,23573180.0,648193.0,36.52,143358.0,2069.0,69.29,0.92
420091,823941,06/30/2025,92673716.0,2262816.0,37.44,6252211.0,102187.0,61.18,0.92
180078,824779,06/30/2025,16980469.0,411725.28,41.24,1166866.0,16539.45,70.55,0.92
180050,825545,06/30/2025,31786344.0,821072.0,38.81,821396.0,22024.0,37.3,0.92
060010,824021,06/30/2025,218733962.0,4790139.16,45.6,1938611.0,25899.18,74.85,0.92
420048,823939,06/30/2025,31502210.0,777872.0,37.59,543761.0,10050.0,54.11,0.92
420026,823938,06/30/2025,99882032.0,2380460.0,38.44,3757609.0,67857.0,55.38,0.92
260023,824596,06/30/2025,114128860.0,2413825.0,47.91,2871876.0,39296.0,73.08,0.92
190007,826170,06/30/2025,41241126.0,1165720.0,35.6,1613892.0,15551.0,103.78,0.92
060013,824720,06/30/2025,107228097.0,1853117.0,57.86,1567542.0,17531.71,89.41,0.92
260020,824319,06/30/2025,494871097.0,10867738.0,46.07,18253273.0,323815.0,56.37,0.92
190006,824780,06/30/2025,54332137.0,1671011.62,33.96,5208510.0,122809.25,42.41,0.92
030055,824893,06/30/2025,145058771.0,3278837.88,44.24,11186257.0,124338.44,89.97,0.92
420036,825288,06/30/2025,49964102.0,1195373.0,38.53,2839917.0,57120.0,49.72,0.92
060012,827525,06/30/2025,58660992.0,1101833.0,53.24,1288925.0,8469.12,152.19,0.92
260006,824810,06/30/2025,313389500.0,5688055.0,54.26,12552577.0,158463.0,79.21,0.92
420019,824851,06/30/2025,34773795.0,696609.0,47.35,659203.0,9402.0,70.11,0.92
060015,826283,06/30/2025,189160076.0,3289296.16,57.51,11350461.0,124823.21,90.93,0.92
190011,825190,06/30/2025,54597170.0,1561681.41,34.96,3093885.0,61721.5,50.13,0.92
060008,826140,06/30/2025,52246469.0,1184999.16,44.09,1904049.0,28851.1,66.0,0.92
190019,824070,06/30/2025,105419653.0,2955038.95,35.67,7980768.0,129131.0,61.8,0.92
260077,824811,06/30/2025,254610210.0,5528719.0,46.98,36905479.0,439735.0,83.93,0.92
190017,824069,06/30/2025,69773320.0,1859860.74,37.52,5674152.0,67946.0,83.51,0.92
250168,824988,06/30/2025,22191810.0,499231.19,44.45,10204591.0,227697.31,44.82,0.92
190015,825382,06/30/2025,153692475.0,3820168.73,41.85,9581371.0,112880.06,84.88,0.92
260065,819681,06/30/2025,474765818.0,10447939.05,45.9,17009350.0,213591.0,79.64,0.92
420004,823937,06/30/2025,821477728.0,17123941.35,44.27,39295399.0,746646.0,52.63,0.92
180141,824555,06/30/2025,234010333.0,5681423.27,41.19,40765082.0,869481.32,46.88,0.92
420055,823940,06/30/2025,13072284.0,344503.0,35.43,99628.0,908.0,109.72,0.92
420053,823357,06/30/2025,25909222.0,709017.87,36.54,425822.0,5398.0,78.89,0.92
180143,826452,06/30/2025,46855676.0,1039246.7,45.09,1296456.0,14229.36,91.11,0.92
260061,827548,06/30/2025,29993243.0,671830.0,44.64,1295001.0,15225.0,85.06,0.92
260059,823889,06/30/2025,32536547.0,713883.75,46.03,819715.0,10083.25,81.29,0.92
260052,824320,06/30/2025,83384410.0,1786833.0,47.11,4993557.0,65904.0,75.77,0.92
453036,824865,06/30/2025,70432198.0,654877.0,107.55,161094.0,2580.0,62.44,0.92
260048,825583,06/30/2025,234580225.0,5597722.91,41.91,23310604.0,497716.6,46.84,0.92
390201,824665,06/30/2025,89056858.0,2272813.0,39.31,3944583.0,35942.0,109.75,0.92
280105,827409,06/30/2025,16527261.0,352106.0,46.94,539497.0,6645.0,81.19,0.92
280081,827712,06/30/2025,81023045.0,1752476.63,46.23,6227877.0,88103.0,70.69,0.92
430014,824171,06/30/2025,92393030.0,1721156.59,53.68,3711404.0,43795.0,84.74,0.92
050779,824718,06/30/2025,146838362.0,2698514.88,54.41,20996191.0,229673.8,91.42,0.92
280060,825589,06/30/2025,165327350.0,3653293.0,45.26,44664817.0,586386.0,76.17,0.92
170203,824543,06/30/2025,9123106.0,263111.91,34.68,113400.0,567.0,200.0,0.92
430012,825045,06/30/2025,58969252.0,1340166.06,44.0,405699.0,4118.77,98.5,0.92
100137,824242,06/30/2025,101494662.0,2154754.0,47.1,644368.0,10227.0,63.01,0.92
280023,825588,06/30/2025,42243965.0,1012366.49,41.73,3806007.0,43344.34,87.81,0.92
050028,825711,06/30/2025,23858234.0,755515.45,31.58,2852665.0,27718.62,102.92,0.92
280020,826483,06/30/2025,58376201.0,1333766.29,43.77,4308081.0,37205.27,115.79,0.92
280013,825249,06/30/2025,1042818406.0,15946664.0,65.39,80399276.0,1155586.0,69.57,0.92
280009,825832,06/30/2025,56248830.0,1302525.3,43.18,7087539.0,65180.77,108.74,0.92
030007,826258,06/30/2025,57727272.0,1326199.54,43.53,12699805.0,161731.75,78.52,0.92
430015,826708,06/30/2025,53594531.0,1028947.64,52.09,4499628.0,52550.0,85.63,0.92
050778,824716,06/30/2025,212978268.0,4138324.81,51.46,4016342.0,45238.0,88.78,0.92
170175,824541,06/30/2025,16123884.0,301811.41,53.42,2613028.0,31948.96,81.79,0.92
430048,824172,06/30/2025,56157194.0,955526.33,58.77,1882647.0,22716.8,82.87,0.92
170183,821959,06/30/2025,15487024.0,434964.0,35.61,82870.0,1092.05,75.88,0.92
490019,829983,06/30/2025,61105055.0,1522880.48,40.12,6511395.0,69410.17,93.81,0.92
190133,826327,06/30/2025,10612400.0,294441.0,36.04,779451.0,9649.0,80.78,0.92
430016,829832,06/30/2025,630122006.0,11634391.44,54.28,25095346.0,320394.73,78.33,0.92
280130,827713,06/30/2025,58346774.0,1108470.56,52.64,6672294.0,72270.4,92.32,0.92
050039,823677,06/30/2025,370243091.0,6929407.77,53.46,1926098.0,11959.9,161.05,0.92
190125,826459,06/30/2025,121846676.0,3123015.0,39.02,3225086.0,68696.0,46.95,0.92
280128,827410,06/30/2025,19528057.0,418683.44,46.64,92016.0,506.0,181.85,0.92
050038,825712,06/30/2025,1671887859.0,19682618.0,85.0,11465317.0,99637.0,115.07,0.92
170191,824542,06/30/2025,26566005.0,768565.79,34.57,3035654.0,32267.41,94.08,0.92
490009,823962,06/30/2025,932806704.0,21388415.0,43.61,89824047.0,1280382.0,70.15,0.92
060031,824914,06/30/2025,277091967.0,5193936.16,53.35,9797487.0,118101.63,82.96,0.92
180002,825539,06/30/2025,22480726.0,560337.79,40.12,119600.0,1834.18,65.21,0.92
190102,824782,06/30/2025,152570227.0,3944726.0,38.68,2077849.0,28911.0,71.87,0.92
180018,827935,06/30/2025,133117876.0,2827499.0,47.08,9217397.0,62241.0,148.09,0.92
263031,824814,06/30/2025,36797302.0,876143.37,42.0,1352734.0,16506.0,81.95,0.92
460051,825682,06/30/2025,118901215.0,2326001.0,51.12,6534254.0,75973.89,86.01,0.92
250031,831716,06/30/2025,32151538.0,849752.0,37.84,3033332.0,49653.0,61.09,0.92
180020,825543,06/30/2025,18194528.0,500767.0,36.41,83262.0,1320.0,63.08,0.92
180025,826168,06/30/2025,25787692.0,570324.81,45.22,185798.0,2006.43,92.6,0.92
400112,823111,06/30/2025,22895819.0,1265332.47,18.09,3078274.0,86551.77,35.57,0.92
460047,824202,06/30/2025,106822512.0,2525748.25,42.33,1334999.0,27120.83,49.22,0.92
180029,825544,06/30/2025,87508328.0,2152019.0,41.03,8095818.0,123609.0,65.5,0.92
190064,827482,06/30/2025,375189011.0,10548981.0,35.57,19518825.0,376232.0,51.88,0.92
420117,823942,06/30/2025,12053078.0,324608.0,34.63,136167.0,2364.0,57.6,0.92
060044,824915,06/30/2025,17777364.0,307504.53,57.81,1369790.0,9361.11,146.33,0.92
050017,829419,06/30/2025,250994770.0,3561332.0,70.33,9978006.0,87134.0,114.51,0.92
180040,824552,06/30/2025,351083010.0,8663576.42,40.52,66970013.0,941289.72,71.15,0.92
460041,825064,06/30/2025,54583984.0,1244690.1,43.85,1290790.0,15315.47,84.28,0.92
060049,824723,06/30/2025,45587343.0,878080.68,51.86,2371471.0,25675.49,92.36,0.92
450862,825460,06/30/2025,107023018.0,2236812.56,47.85,1647496.0,21816.81,75.51,0.92
040137,824433,06/30/2025,31266340.0,647086.0,48.32,546057.0,5565.0,98.12,0.92
250001,825234,06/30/2025,348322887.0,9886099.35,38.07,111779211.0,2295520.49,48.69,0.92
180005,825540,06/30/2025,45436408.0,1108675.0,41.16,4610930.0,71739.0,64.27,0.92
030010,823996,06/30/2025,69394784.0,1668349.0,41.57,1102645.0,15112.0,72.96,0.92
180009,830344,06/30/2025,315736338.0,9056540.0,34.86,15625956.0,168008.0,93.01,0.92
450865,823657,06/30/2025,9047555.0,185141.78,48.97,11045.0,181.65,60.8,0.92
180010,826450,06/30/2025,128168067.0,2822449.0,45.41,12618948.0,143057.88,88.21,0.92
190098,826324,06/30/2025,169931071.0,4433440.38,38.33,30089963.0,660813.15,45.53,0.92
180011,826165,06/30/2025,61185979.0,1479833.0,41.35,550030.0,5566.0,98.82,0.92
450867,824684,06/30/2025,37459873.0,753616.26,49.8,113746.0,1714.64,66.34,0.92
100073,826153,06/30/2025,302366847.0,5935003.37,50.95,8760385.0,213211.62,41.09,0.92
050025,825334,06/30/2025,1391224705.0,23334597.35,59.62,55448782.0,773802.0,71.66,0.92
030011,824892,06/30/2025,81721171.0,1946881.0,41.96,1978970.0,27376.0,72.29,0.92
180016,824550,06/30/2025,16325593.0,352390.69,46.33,235297.0,3040.0,77.4,0.92
390199,826074,06/30/2025,29875743.0,714456.82,41.82,568356.0,12904.0,44.04,0.92
440009,819159,06/30/2025,40406225.0,1095911.0,30.72,2236313.0,26170.0,85.45,0.92
150181,823858,06/30/2025,16804739.0,337655.38,50.04,393334.0,6407.47,61.39,0.92
231326,824800,06/30/2025,24363383.0,522895.4,46.59,1176360.0,12061.5,97.53,0.92
390042,826068,06/30/2025,103591585.0,2819769.0,37.67,785937.0,6753.0,116.38,0.92
320084,826357,06/30/2025,20479749.0,497546.87,40.91,1286730.0,14057.45,91.53,0.92
390044,827726,06/30/2025,393825712.0,9195937.36,43.29,14154464.0,188159.82,75.23,0.92
050636,825721,06/30/2025,77887365.0,1409086.3,55.28,1483541.0,16736.5,88.64,0.92
390045,831803,06/30/2025,149261568.0,4197177.0,35.29,2517938.0,56401.0,44.64,0.92
390046,825275,06/30/2025,334886296.0,7880153.0,42.5,18716286.0,200974.59,93.13,0.92
150008,824503,06/30/2025,66377412.0,1823781.63,36.4,3250622.0,33717.07,96.41,0.92
390048,825034,06/30/2025,70971601.0,1903007.95,37.3,2314266.0,25594.44,90.42,0.92
190312,825559,06/30/2025,34519052.0,800057.0,43.15,1810613.0,45758.0,39.57,0.92
320065,824335,06/30/2025,13552078.0,326236.0,41.61,1094069.0,15152.0,72.21,0.92
390049,826069,06/30/2025,496568762.0,11789380.46,42.12,958025.0,9921.0,96.57,0.92
231327,824801,06/30/2025,32230937.0,770260.93,41.84,2251768.0,24362.79,92.43,0.92
440063,829277,06/30/2025,207960829.0,4579281.41,37.06,23688407.0,290059.89,81.67,0.92
150010,824504,06/30/2025,39617921.0,911584.62,43.57,359103.0,5740.7,62.55,0.92
440072,827733,06/30/2025,25542574.0,725447.25,35.21,1359269.0,21880.55,62.12,0.92
390027,826376,06/30/2025,628575183.0,13848192.0,50.35,19082358.0,235399.0,81.06,0.92
143031,821615,06/30/2025,12222869.0,269196.43,45.41,21020.0,221.99,94.69,0.92
390028,831856,06/30/2025,162510043.0,4419071.43,36.32,19158824.0,401390.67,47.73,0.92
510023,823976,06/30/2025,69810833.0,2056046.25,33.95,10696078.0,125053.76,85.53,0.92
390030,820614,06/30/2025,60743959.0,1565504.0,38.8,540711.0,6553.0,82.51,0.92
050625,832007,06/30/2025,1949669514.0,30154153.0,69.88,26102133.0,274901.0,94.95,0.92
390032,825273,06/30/2025,42528043.0,1242521.0,34.57,1286667.0,14922.0,86.23,0.92
390035,819345,06/30/2025,68152951.0,1617945.0,42.12,240707.0,2221.0,108.38,0.92
390036,826378,06/30/2025,93938822.0,2185692.0,42.98,1523486.0,22562.0,67.52,0.92
390037,826227,06/30/2025,72494049.0,1766854.0,41.03,2059044.0,26866.0,76.64,0.92
390039,825884,06/30/2025,30539465.0,868995.0,35.1,255084.0,2793.0,91.33,0.92
050124,824446,06/30/2025,89354273.0,1583722.16,56.42,3402788.0,41381.0,82.23,0.92
150011,820435,06/30/2025,66444803.0,1916916.0,46.1,6700237.0,75266.0,89.02,0.92
390056,825276,06/30/2025,41753151.0,780117.28,35.48,2570296.0,29971.22,85.76,0.92
010131,823994,06/30/2025,72488900.0,2102655.0,34.47,2305589.0,34962.99,65.94,0.92
390068,831353,06/30/2025,37062381.0,889934.96,41.65,2119499.0,51542.97,41.12,0.92
050678,825104,06/30/2025,170200398.0,3033763.24,56.1,6511783.0,79026.55,82.4,0.92
150034,824510,06/30/2025,101183453.0,2651457.0,38.16,7578134.0,122458.89,61.88,0.92
500108,825684,06/30/2025,297571273.0,5206376.0,60.06,30242680.0,371400.0,81.43,0.92
390073,832216,06/30/2025,146269280.0,3429910.0,41.22,13397517.0,190308.0,70.4,0.92
050110,824901,06/30/2025,62377036.0,1773412.0,35.17,8396119.0,87137.0,96.36,0.92
231331,824803,06/30/2025,24793024.0,551052.19,44.99,877424.0,8377.59,104.73,0.92
500088,820922,06/30/2025,521938564.0,7763931.44,67.23,18893990.0,204345.17,92.46,0.92
390086,825440,06/30/2025,194683639.0,3993377.29,48.75,16129014.0,173756.03,92.83,0.92
390090,827294,06/30/2025,137790374.0,4279167.0,32.62,9924473.0,114317.0,86.82,0.92
050112,824443,06/30/2025,309548427.0,4989327.35,62.04,5660626.0,69637.0,81.29,0.92
390050,825437,06/30/2025,246604196.0,7001707.0,35.89,28096380.0,329490.0,85.27,0.92
390067,831186,06/30/2025,385351465.0,9242363.25,41.69,25168575.0,515505.05,48.82,0.92
440061,827732,06/30/2025,14804723.0,374080.26,39.58,406072.0,7990.9,50.82,0.92
050115,825716,06/30/2025,233927679.0,3976668.0,58.85,10583452.0,108168.75,97.84,0.92
500151,825685,06/30/2025,85568322.0,1491103.0,59.75,3823776.0,52379.0,73.0,0.92
150012,824506,06/30/2025,117391088.0,2882344.0,40.73,1423997.0,17243.0,82.58,0.92
390057,824833,06/30/2025,156488190.0,3231190.0,48.43,4381462.0,45547.68,96.2,0.92
390058,831352,06/30/2025,49794809.0,1273739.15,39.09,573132.0,7785.35,73.62,0.92
010130,823222,06/30/2025,13475113.0,347809.05,38.74,207913.0,2896.13,71.79,0.92
390062,825886,06/30/2025,15214399.0,444054.0,34.26,265469.0,2614.0,101.56,0.92
050668,825722,06/30/2025,186105955.0,2966834.4,62.22,1079628.0,12934.62,83.47,0.92
050113,824444,06/30/2025,167532658.0,2364812.6,70.84,9128157.0,101857.33,94.67,0.92
500141,825470,06/30/2025,111586830.0,1892138.0,61.24,3397590.0,41329.0,82.21,0.92
390063,831986,06/30/2025,169604182.0,4665729.0,35.88,8599431.0,141587.0,60.74,0.92
150017,824509,06/30/2025,139862584.0,3315082.0,42.19,12177097.0,150703.0,80.8,0.92
390065,824834,06/30/2025,57611218.0,1350354.0,42.66,1407337.0,14836.47,94.86,0.92
060130,823748,06/30/2025,11516910.0,229523.0,50.15,2091.0,14.0,149.36,0.92
390066,832042,06/30/2025,71250579.0,1671535.0,42.63,5039659.0,57626.19,87.45,0.92
320030,825010,06/30/2025,36146388.0,802749.0,45.03,1697877.0,23020.0,73.76,0.92
390026,825033,06/30/2025,56525159.0,1222941.0,46.22,7498839.0,84396.0,88.85,0.92
231320,825218,06/30/2025,19253739.0,417450.0,46.12,96676.0,760.0,127.21,0.92
140224,824499,06/30/2025,66279397.0,1509037.29,43.92,6621895.0,56480.67,117.24,0.92
330080,825415,06/30/2025,363276852.0,7413654.0,49.0,31105904.0,314811.0,98.81,0.92
140228,824260,06/30/2025,353382027.0,7291924.43,48.59,13940409.0,150956.75,92.35,0.92
440111,825048,06/30/2025,68184768.0,1574084.38,43.32,9489053.0,119259.0,79.57,0.92
140239,825165,06/30/2025,97505680.0,2358614.58,41.34,6354904.0,62152.79,102.25,0.92
060133,826146,06/30/2025,20781393.0,346007.93,60.06,252235.0,2840.96,88.79,0.92
330057,826499,06/30/2025,289133510.0,6186606.0,45.29,5300045.0,76482.0,69.3,0.92
440109,823949,06/30/2025,24232273.0,697328.38,34.75,807401.0,4136.5,195.19,0.92
100039,825117,06/30/2025,246848483.0,6350141.65,38.87,30078781.0,356598.0,84.35,0.92
050599,824713,06/30/2025,1656886604.0,25543101.31,64.81,6862369.0,55266.1,124.17,0.92
050129,824447,06/30/2025,183216249.0,3060091.0,59.87,13520174.0,110796.0,122.03,0.92
140258,824261,06/30/2025,131995869.0,2938079.66,44.93,463923.0,6526.59,71.08,0.92
380052,824353,06/30/2025,29709621.0,651097.9,45.63,142023.0,2059.0,68.98,0.92
140275,825373,06/30/2025,27743156.0,672738.26,41.24,1058952.0,12614.54,83.95,0.92
050132,825090,06/30/2025,69793887.0,1318069.0,52.95,971368.0,24065.0,40.36,0.92
520002,827659,06/30/2025,49336701.0,1585329.38,31.12,3543616.0,54013.67,65.61,0.92
140191,826616,06/30/2025,126316310.0,3015755.16,41.89,11740248.0,187252.25,62.7,0.92
140197,826617,06/30/2025,8318366.0,229643.74,36.22,154561.0,1594.0,96.96,0.92
050581,826275,06/30/2025,116721414.0,2996712.0,38.95,7660154.0,67369.0,113.7,0.92
230270,825214,06/30/2025,74918731.0,1894090.0,39.55,111977.0,1490.4,75.13,0.92
440144,824858,06/30/2025,45689847.0,1042117.15,43.84,929986.0,11079.37,83.94,0.92
010104,823993,06/30/2025,163864837.0,4619276.0,35.47,1790524.0,26472.0,67.64,0.92
040026,827774,06/30/2025,97532460.0,2241593.13,43.07,1692209.0,5673.77,298.25,0.92
330096,825846,06/30/2025,33646033.0,857530.41,39.24,3120251.0,30741.0,101.5,0.92
