ccn,lat,lon,health_system,health_system_id,system_confidence
260137,37.019944,-94.510905,Independent / Unknown,independent,0.0
260138,39.05708,-94.593899,Independent / Unknown,independent,0.0
260141,39.214115282608695,-92.39349080434783,Independent / Unknown,independent,0.0
260142,39.088482,-93.175934,Independent / Unknown,independent,0.0
260160,36.771316,-89.984451,Independent / Unknown,independent,0.0
260162,38.657953,-90.455394,Independent / Unknown,independent,0.0
260163,37.755067,-90.369022,Parkland Health (Texas),parkland_health_texas,0.85
260175,38.372423,-93.727337,Independent / Unknown,independent,0.0
260176,38.579356,-90.420881,Independent / Unknown,independent,0.0
260177,39.258315,-94.389653,Independent / Unknown,independent,0.0
260179,38.656285,-90.541867,Independent / Unknown,independent,0.0
260180,38.744761,-90.259924,Independent / Unknown,independent,0.0
260183,37.274934,-89.540005,Independent / Unknown,independent,0.0
260186,38.132046,-92.669926,Independent / Unknown,independent,0.0
260190,38.912225,-94.353417,Independent / Unknown,independent,0.0
260191,38.800744,-90.61215,Independent / Unknown,independent,0.0
260193,39.00941,-94.256518,Independent / Unknown,independent,0.0
260195,37.640914,-93.387351,Independent / Unknown,independent,0.0
260200,38.774189,-90.795053,Independent / Unknown,independent,0.0
260214,38.788391,-94.551918,Independent / Unknown,independent,0.0
260216,38.899171,-94.272385,Independent / Unknown,independent,0.0
260219,38.751545,-90.728422,Independent / Unknown,independent,0.0
26023F,38.900945,-92.238427,VA,va,0.85
260779,37.93458,-90.534178,Parkland Health (Texas),parkland_health_texas,0.85
261301,38.15321,-94.006638,Independent / Unknown,independent,0.0
261302,37.543368,-90.325994,Independent / Unknown,independent,0.0
261303,40.323896,-95.399116,Independent / Unknown,independent,0.0
261305,40.48062,-92.947276,Independent / Unknown,independent,0.0
261306,40.176075,-93.11234,Independent / Unknown,independent,0.0
261307,39.793634,-93.047921,Independent / Unknown,independent,0.0
261308,37.917196,-90.9142,Independent / Unknown,independent,0.0
261309,40.073782,-93.603525,Independent / Unknown,independent,0.0
261310,40.486404,-92.193179,Independent / Unknown,independent,0.0
261311,37.711303,-89.877458,Independent / Unknown,independent,0.0
261312,40.264687,-94.032246,Independent / Unknown,independent,0.0
261313,39.753192,-92.450313,Independent / Unknown,independent,0.0
261314,38.63302,-91.489758,Independent / Unknown,independent,0.0
261316,36.989679,-93.73973,Independent / Unknown,independent,0.0
261317,36.674069,-93.816497,Independent / Unknown,independent,0.0
261318,37.59661,-91.503867,Independent / Unknown,independent,0.0
261319,39.001027,-90.995571,Independent / Unknown,independent,0.0
261320,39.154284,-93.836041,Independent / Unknown,independent,0.0
261321,39.805381,-93.579097,Independent / Unknown,independent,0.0
261322,39.327214,-94.227268,Independent / Unknown,independent,0.0
261323,37.848197,-93.978926,Independent / Unknown,independent,0.0
261324,38.624518,-94.329252,Independent / Unknown,independent,0.0
261325,37.521844,-94.267108,Independent / Unknown,independent,0.0
261327,39.343321,-93.955431,Independent / Unknown,independent,0.0
261328,40.251742,-94.323106,Independent / Unknown,independent,0.0
261329,36.910924,-93.908754,Independent / Unknown,independent,0.0
261330,37.904016,-90.164527,Independent / Unknown,independent,0.0
261331,36.861146,-94.401393,Independent / Unknown,independent,0.0
261332,39.359951,-93.48192,Independent / Unknown,independent,0.0
261333,39.454043,-91.113045,Independent / Unknown,independent,0.0
261335,37.005701,-91.712048,Independent / Unknown,independent,0.0
261336,37.625409,-90.647867,Independent / Unknown,independent,0.0
261337,38.214114,-91.078109,Independent / Unknown,independent,0.0
261338,37.189255,-94.279255,Independent / Unknown,independent,0.0
261340,40.342732,-94.881155,Independent / Unknown,independent,0.0
263301,38.625369,-90.266467,Independent / Unknown,independent,0.0
263302,39.084895,-94.58647,Independent / Unknown,independent,0.0
263303,38.729228,-90.45499,Independent / Unknown,independent,0.0
263304,38.625369,-90.266467,Independent / Unknown,independent,0.0
264004,38.850034,-91.978767,Independent / Unknown,independent,0.0
264005,37.755067,-90.369022,Independent / Unknown,independent,0.0
264007,39.763380833333336,-94.827275,Independent / Unknown,independent,0.0
264008,39.084895,-94.58647,Independent / Unknown,independent,0.0
264010,38.610351,-90.291845,Independent / Unknown,independent,0.0
264012,38.706113,-90.68602,Independent / Unknown,independent,0.0
264020,38.52016,-93.514635,Independent / Unknown,independent,0.0
264024,37.205661,-93.298579,Independent / Unknown,independent,0.0
264031,38.132046,-92.669926,Independent / Unknown,independent,0.0
264032,39.01716,-92.297814,Independent / Unknown,independent,0.0
264033,37.283159,-93.289905,Independent / Unknown,independent,0.0
264034,37.274934,-89.540005,Independent / Unknown,independent,0.0
264035,38.729228,-90.45499,Independent / Unknown,independent,0.0
270003,46.53069,-112.199398,Independent / Unknown,independent,0.0
270004,45.607108,-108.341517,Independent / Unknown,independent,0.0
270012,47.288991,-111.300456,Independent / Unknown,independent,0.0
270014,46.903959,-113.91929,Independent / Unknown,independent,0.0
270017,46.032709,-112.464159,Independent / Unknown,independent,0.0
270023,46.878743,-114.264888,Independent / Unknown,independent,0.0
27003F,46.61614,-112.114018,Independent / Unknown,independent,0.0
270049,45.772128,-108.5326285,Intermountain Health,intermountain_health,0.85
270051,48.230565,-114.403313,Independent / Unknown,independent,0.0
270057,45.693722,-110.906093,Independent / Unknown,independent,0.0
270074,48.552149,-113.001927,Independent / Unknown,independent,0.0
270086,47.288991,-111.300456,Independent / Unknown,independent,0.0
271300,48.236464,-105.158947,Independent / Unknown,independent,0.0
271301,46.257762,-104.225586,Independent / Unknown,independent,0.0
271302,45.768923,-104.56924,Independent / Unknown,independent,0.0
271303,46.285772,-113.467406,Independent / Unknown,independent,0.0
271304,47.928944,-110.651689,Independent / Unknown,independent,0.0
271305,47.516636,-105.769079,Independent / Unknown,independent,0.0
271306,46.687672,-111.054662,Independent / Unknown,independent,0.0
271307,47.834255,-112.488851,Independent / Unknown,independent,0.0
271308,48.075949,-104.491631,Independent / Unknown,independent,0.0
271309,46.812388,-105.503938,Independent / Unknown,independent,0.0
271310,47.40652,-106.816654,Independent / Unknown,independent,0.0
271311,48.038123,-109.931777,Independent / Unknown,independent,0.0
271312,48.026235,-107.840361,Independent / Unknown,independent,0.0
271313,45.924721,-109.948625,Independent / Unknown,independent,0.0
271314,46.352854,-112.752885,Independent / Unknown,independent,0.0
271315,48.452755,-108.701335,Independent / Unknown,independent,0.0
271316,48.131171,-106.798317,Independent / Unknown,independent,0.0
271317,45.577413,-110.55021,Independent / Unknown,independent,0.0
271318,45.073828,-112.834673,Independent / Unknown,independent,0.0
271319,45.454116,-112.072389,Independent / Unknown,independent,0.0
271320,48.270626,-115.313164,Independent / Unknown,independent,0.0
271321,46.459994,-109.88342,Independent / Unknown,independent,0.0
271322,48.751679,-104.640564,Independent / Unknown,independent,0.0
271323,47.519781,-114.795216,Independent / Unknown,independent,0.0
271324,48.187163,-111.898576,Independent / Unknown,independent,0.0
271325,47.531668,-114.119557,Independent / Unknown,independent,0.0
271326,45.087055,-109.558392,Independent / Unknown,independent,0.0
271327,46.236772,-106.682233,Independent / Unknown,independent,0.0
271328,48.529477,-111.690738,Independent / Unknown,independent,0.0
271329,45.324524,-111.651181,Independent / Unknown,independent,0.0
271330,45.628692,-109.240732,Independent / Unknown,independent,0.0
271331,47.104767,-114.908845,Independent / Unknown,independent,0.0
271332,47.12112,-104.763541,Independent / Unknown,independent,0.0
271333,46.416678,-111.442641,Independent / Unknown,independent,0.0
271334,48.556788,-110.976831,Independent / Unknown,independent,0.0
271335,46.094672,-113.141624,Independent / Unknown,independent,0.0
271336,48.436974,-114.499016,Independent / Unknown,independent,0.0
271337,48.740743,-112.666436,Independent / Unknown,independent,0.0
271338,45.700376,-107.783469,Independent / Unknown,independent,0.0
271339,45.570481,-107.261652,Independent / Unknown,independent,0.0
271340,46.166692,-114.105097,Independent / Unknown,independent,0.0
271341,48.141944,-105.626831,Independent / Unknown,independent,0.0
271342,48.791171,-105.514255,Independent / Unknown,independent,0.0
271343,47.715801,-114.18621,Providence,providence,0.85
271344,47.609447,-104.086114,Independent / Unknown,independent,0.0
271345,47.139731,-109.310887,Independent / Unknown,independent,0.0
271346,46.525989,-108.553737,Independent / Unknown,independent,0.0
271347,46.360165,-105.867454,Independent / Unknown,independent,0.0
271348,48.689867,-109.781085,Independent / Unknown,independent,0.0
271389,45.287116,-111.38874,Independent / Unknown,independent,0.0
274004,46.53069,-112.199398,Independent / Unknown,independent,0.0
280003,40.783832,-96.639581,Independent / Unknown,independent,0.0
280009,41.16159890625,-98.9275311875,Independent / Unknown,independent,0.0
280013,41.24411286842105,-96.03225781578948,Independent / Unknown,independent,0.0
280020,40.807097,-96.648326,Independent / Unknown,independent,0.0
280023,40.956158,-98.414569,Independent / Unknown,independent,0.0
280032,40.590946,-98.366104,Independent / Unknown,independent,0.0
280040,41.263139,-96.05204,Independent / Unknown,independent,0.0
280059,42.237863,-96.475436,Independent / Unknown,independent,0.0
280060,41.235443,-96.052175,Independent / Unknown,independent,0.0
280061,42.102096,-103.566082,Independent / Unknown,independent,0.0
280065,41.150189,-100.805308,Independent / Unknown,independent,0.0
28006F,41.240735,-95.964919,VA,va,0.85
280077,41.437899,-96.491294,Independent / Unknown,independent,0.0
280081,41.363392,-96.051876,Independent / Unknown,independent,0.0
280105,41.121818,-96.052772,Independent / Unknown,independent,0.0
280111,41.452353,-97.394665,Independent / Unknown,independent,0.0
280125,42.019825,-97.442556,Independent / Unknown,independent,0.0
280127,40.783832,-96.639581,Independent / Unknown,independent,0.0
280128,40.729979,-96.582051,Independent / Unknown,independent,0.0
280129,41.234983,-96.11845,Independent / Unknown,independent,0.0
280130,41.233443,-96.197982,Independent / Unknown,independent,0.0
280131,41.263139,-96.05204,Independent / Unknown,independent,0.0
280132,41.102245,-95.947634,Independent / Unknown,independent,0.0
280133,41.363392,-96.051876,Independent / Unknown,independent,0.0
280134,40.718088,-99.170857,Independent / Unknown,independent,0.0
280139,40.956158,-98.414569,Independent / Unknown,independent,0.0
280779,40.631292,-97.284829,Independent / Unknown,independent,0.0
281300,40.154543,-99.339914,Independent / Unknown,independent,0.0
281301,40.501353,-97.603498,Independent / Unknown,independent,0.0
281302,40.07901,-96.189143,Independent / Unknown,independent,0.0
281303,42.809636,-98.437442,Independent / Unknown,independent,0.0
281304,40.14428,-97.556231,Independent / Unknown,independent,0.0
281305,41.251548,-103.683487,Independent / Unknown,independent,0.0
281306,40.48554,-98.923098,Independent / Unknown,independent,0.0
281307,41.18462,-96.618861,Independent / Unknown,independent,0.0
281308,40.763634,-97.783303,Independent / Unknown,independent,0.0
281309,40.647219,-96.166654,Independent / Unknown,independent,0.0
281310,41.460919,-102.353212,Independent / Unknown,independent,0.0
281311,40.10974,-98.961742,Independent / Unknown,independent,0.0
281312,41.45877,-97.766341,Independent / Unknown,independent,0.0
281313,40.995816,-100.176551,Independent / Unknown,independent,0.0
281314,41.228224,-97.570129,Independent / Unknown,independent,0.0
281315,40.06666,-98.0975,Independent / Unknown,independent,0.0
281316,40.10798,-98.529779,Independent / Unknown,independent,0.0
281318,41.628549,-103.166962,Independent / Unknown,independent,0.0
281319,40.152084,-97.22602,Independent / Unknown,independent,0.0
281320,40.822012,-98.006221,Independent / Unknown,independent,0.0
281322,41.835483,-96.725504,Independent / Unknown,independent,0.0
281323,41.492505,-97.088623,Independent / Unknown,independent,0.0
281324,40.370253,-95.864948,Independent / Unknown,independent,0.0
281325,42.390453,-99.856953,Independent / Unknown,independent,0.0
281326,42.183568,-97.980286,Independent / Unknown,independent,0.0
281327,40.897081,-99.961723,Independent / Unknown,independent,0.0
281328,41.163588,-98.016399,Independent / Unknown,independent,0.0
281329,42.515901,-98.588982,Independent / Unknown,independent,0.0
281331,42.477415,-97.907316,Independent / Unknown,independent,0.0
281332,41.243134,-97.133874,Independent / Unknown,independent,0.0
281333,42.368746,-99.5033,Independent / Unknown,independent,0.0
281334,41.716659,-98.051161,Independent / Unknown,independent,0.0
281335,41.264062,-99.968062,Independent / Unknown,independent,0.0
281336,40.865457,-97.598134,Independent / Unknown,independent,0.0
281338,41.240069,-98.453879,Independent / Unknown,independent,0.0
281339,40.909555,-97.117067,Independent / Unknown,independent,0.0
281340,40.14161,-101.540343,Independent / Unknown,independent,0.0
281341,42.876447,-102.983,Independent / Unknown,independent,0.0
281342,40.635824,-95.883774,Independent / Unknown,independent,0.0
281343,42.540294,-98.973236,Independent / Unknown,independent,0.0
281344,42.692363,-100.614583,Independent / Unknown,independent,0.0
281345,42.213826,-97.030949,Providence,providence,0.85
281346,42.309481,-97.824652,Independent / Unknown,independent,0.0
281347,42.342343,-97.613725,Independent / Unknown,independent,0.0
281348,40.341844,-100.187143,Independent / Unknown,independent,0.0
281349,42.111184,-96.733037,Independent / Unknown,independent,0.0
281350,40.355234,-96.226201,Independent / Unknown,independent,0.0
281351,40.552146,-101.694374,Independent / Unknown,independent,0.0
281352,40.123524,-95.567952,Independent / Unknown,independent,0.0
281353,41.604066,-98.93836,Independent / Unknown,independent,0.0
281354,40.620687,-96.950188,Independent / Unknown,independent,0.0
281355,41.075658,-101.670275,Independent / Unknown,independent,0.0
281356,40.840284,-101.773149,Independent / Unknown,independent,0.0
281357,41.129189,-103.016494,Independent / Unknown,independent,0.0
281358,42.66553,-101.910895,Independent / Unknown,independent,0.0
281359,41.540632,-96.169877,Independent / Unknown,independent,0.0
281360,42.126924,-102.889507,Independent / Unknown,independent,0.0
281361,40.826405,-99.739779,Independent / Unknown,independent,0.0
281362,40.431229,-99.396889,Independent / Unknown,independent,0.0
281363,40.250669,-100.661196,Independent / Unknown,independent,0.0
