ccn,name,state,beds,fte,taxable_wage_per_hour,benefit_load_per_hour,loaded_staff_cost_per_hour,contract_labor,contract_labor_intensity,operating_margin,estimated_rn_need_fte,npr,total_costs,hcris_confidence,fy_end
110028,UNIVERSITY HEALTH SERVICES  INC.,GA,502.0,2100.16,33.26658490854909,7.6784772442246165,43.489955898277714,25009526.0,0.14683066375528214,-0.08334344476996079,567.0432,492099542.0,533112813.0,0.92,06/30/2024
390035,QUAKERTOWN COMMUNITY HOSPITAL,PA,110.0,735.72,42.25710802918334,12.633264274870456,58.12304106828633,189694.0,0.0029248649057456756,0.268370509769718,198.64440000000002,184317245.0,134851932.0,0.92,06/30/2024
140258,ALEXIAN BROTHERS MEDICAL CENTER,IL,282.0,1232.67,53.59639659625665,9.322018541989214,67.0185394778595,3405146.0,0.024180184857930994,0.012850195214509285,332.82090000000005,470187643.0,464145640.0,0.92,06/30/2024
381316,PEACE HARBOR HOSPITAL,OR,21.0,382.05,58.87906586934855,17.663719760804565,81.04703416915828,,,0.18548767897902327,103.15350000000001,109336556.0,89055972.0,0.85,06/30/2024
400124,CORPORACION DEL CENTRO CARDIOVASCULA,PR,164.0,454.43,23.20265116570378,5.174554048266721,30.15220802814684,,,-0.07168778848104895,122.69610000000002,64437725.0,69057123.0,0.9,06/30/2024
381305,BLUE MOUNTAIN HOSPITAL DISTRICT,OR,16.0,126.58,54.0892161539677,16.22676484619031,74.45380603593654,,,0.00700507426688103,34.1766,27448103.0,27255827.0,0.85,06/30/2024
154035,4C HEALTH,IN,16.0,333.52,29.15319632544237,8.745958897632711,40.129374741971425,,,0.7090989061655162,90.0504,25679845.0,7470295.0,0.85,06/30/2024
351334,MERCY MEDICAL CENTER,ND,25.0,288.04,46.25251868063196,13.875755604189587,63.666591963889886,,,0.14353673330748848,77.77080000000001,83028788.0,71111107.0,0.85,06/30/2024
351324,MERCY HOSPITAL OF VALLEY CITY,ND,25.0,53.2,39.828929294389816,11.948678788316945,54.82452117372758,,,0.06628431107824807,14.364000000000003,13165755.0,12293072.0,0.85,06/30/2024
341311,CHATHAM HOSPITAL  INC,NC,25.0,154.0,44.196512862137865,13.258953858641359,60.83649995473277,,,0.3619299972511802,41.580000000000005,50348880.0,32126110.0,0.85,06/30/2024
330240,HARLEM HOSPITAL CENTER,NY,217.0,2354.86,44.39016564923997,15.669569038564434,63.45558235997126,52764118.0,0.19528380596375883,-0.010952877743992534,635.8122000000001,516230632.0,521884843.0,0.92,06/30/2024
330231,QUEENS HOSPITAL CENTER,NY,200.0,2350.55,46.93673432404527,19.888732669767958,70.41612716960269,32244837.0,0.12320107468407046,0.12406292045420393,634.6485000000001,665267162.0,582732175.0,0.92,06/30/2024
320002,ST. VINCENT HOSPITAL,NM,171.0,2001.61,54.84866365268267,7.119562742377002,66.16414916448988,14098827.0,0.058150776432103146,0.3254949232834638,540.4347,580672267.0,391666392.0,0.92,06/30/2024
154050,NORTHEASTERN CENTER,IN,16.0,196.84,30.00604258827943,9.00181277648383,41.303317622766635,,,0.15536590683641363,53.146800000000006,11755301.0,9928928.0,0.85,06/30/2024
141335,HARVARD MEMORIAL HOSPITAL,IL,13.0,81.5,48.06798607833884,14.420395823501652,66.16558283683341,,,0.13000105828677744,22.005000000000003,27553968.0,23971923.0,0.85,06/30/2024
444001,MEMPHIS MENTAL HLTH INSTITUTE,TN,55.0,186.0,43.18935845740281,12.956807537220843,59.45015191661497,,,,50.220000000000006,,22469255.0,0.85,06/30/2024
444002,MOCCASIN BEND MENTAL HLTH INSTITUTE,TN,165.0,393.0,43.39395674300255,13.018187022900763,59.73178145674301,,,,106.11000000000001,,50459292.0,0.85,06/30/2024
450801,CHRISTUS ST MICHAEL,TX,275.0,1651.32,38.6040739087052,13.297101246741533,54.85438680946268,3285963.0,0.0241826282641617,0.12891014037252213,445.8564,466518226.0,406379296.0,0.92,06/30/2024
050226,ANAHEIM REGIONAL MEDICAL CENTER,CA,223.0,689.18,47.21971149660578,8.45829254721888,59.290311973315006,1698968.0,0.024484984181739364,-0.027724312507783795,186.0786,155370850.0,159678400.0,0.92,06/30/2024
050132,SAN GABRIEL VALLEY MEDICAL CENTER,CA,187.0,583.33,60.4059896825784,9.643757030259952,74.67080492355561,1053606.0,0.014171697258760644,0.023673458057914265,157.49910000000003,164852722.0,160950088.0,0.92,06/30/2024
182002,CONTINUING CARE HOSPITAL,KY,23.0,63.39,41.792854369167664,12.537856310750298,57.52786403915929,,,0.14530737291315934,17.1153,15636316.0,13364244.0,0.85,06/30/2024
184015,CENTRAL STATE HOSPITAL,KY,70.0,5.18,68.16593035343035,20.449779106029105,93.83040313149688,,,-4.092223629876552,1.3986,4794422.0,24414269.0,0.85,06/30/2024
050107,MARIAN MEDICAL CENTER,CA,238.0,1856.65,60.705065367939355,13.539123918388992,78.8881267869757,11579543.0,0.04706895822085844,0.31603080092210145,501.29550000000006,870037459.0,595078824.0,0.92,06/30/2024
050102,DOCTORS HOSPITAL OF RIVERSIDE,CA,193.0,644.29,41.63849114767956,7.642119023086833,52.46595474356388,3054056.0,0.05189139829020468,0.09801600815342677,173.9583,129186418.0,116524081.0,0.92,06/30/2024
050093,ST. AGNES MEDICAL CENTER,CA,384.0,2635.04,48.609146241248126,8.814857977633968,61.14260390633758,10424449.0,0.03765439179864299,0.10610897714730207,711.4608000000001,606971660.0,542566518.0,0.92,06/30/2024
390049,ST. LUKES HOSPITAL,PA,667.0,5688.21,41.00411607112309,12.255155924406665,56.39608687497068,1407044.0,0.0028919015993651843,0.30512297694810464,1535.8167,1309750262.0,910115363.0,0.92,06/30/2024
184004,EASTERN STATE HOSPITAL,KY,195.0,527.01,43.76147438451759,13.128442315355278,60.23766949028847,,,-0.02539030216696746,142.2927,56567070.0,58003325.0,0.85,06/30/2024
050082,ST. JOHNS REGIONAL MEDICAL CENTER,CA,298.0,1515.21,65.25715780447797,17.290017999535987,87.53934837605652,14376977.0,0.06533687648793363,0.19485687598964216,409.10670000000005,647332476.0,521195292.0,0.92,06/30/2024
050038,SANTA CLARA VALLEY MEDICAL CENTER,CA,863.0,6796.68,106.42290214883194,33.75455178399318,148.31880594721076,28165960.0,0.018376975597984183,0.1473349014868488,1835.1036000000001,2810124959.0,2396095475.0,0.92,06/30/2024
050028,MAD RIVER COMMUNITY HOSPITAL,CA,49.0,415.31,26.120231319329584,10.214501493786846,38.33293050904514,3083100.0,0.12021323725112319,-0.08746814322471563,112.1337,49371758.0,53690214.0,0.92,06/30/2024
040026,ST. VINCENT HOT SPRINGS,AR,206.0,1029.96,45.42239551125212,9.75374650471863,58.650955272581534,2031716.0,0.020451963596012947,0.18903891730123162,278.0892,276802236.0,224475841.0,0.92,06/30/2024
030023,FLAGSTAFF MEDICAL CENTER,AZ,242.0,1610.54,42.61626893416542,8.388462457885602,54.264875965514676,30671697.0,0.17685048556956529,0.13072697257029747,434.8458,545495781.0,474184769.0,0.92,06/30/2024
030022,VALLEYWISE HEALTH MEDICAL CENTER,AZ,298.0,3023.25,53.31930582854671,12.065012976356314,69.46324570078684,58064201.0,0.14761264711516162,-0.347100246984747,816.2775,501982011.0,676220091.0,0.92,06/30/2024
030010,CARONDELET ST. MARYS HOSPITAL,AZ,357.0,643.32,51.057105657430924,7.935056844542014,62.89803108476641,1449395.0,0.02077413994491609,0.15467836930995876,173.6964,206249472.0,174347140.0,0.92,06/30/2024
014007,BRYCE HOSPITAL,AL,98.0,704.81,15.461862062116033,4.63855861863481,21.28325312850272,,,0.6333069409636017,190.2987,64739671.0,23739588.0,0.85,06/30/2024
500064,HARBORVIEW MEDICAL CENTER,WA,406.0,4503.94,58.738466721957295,16.45936647434503,79.69132590053206,70928989.0,0.11418015729497868,0.14937452714412155,1216.0638,1344490000.0,1143657442.0,0.92,06/30/2024
453036,BAYLOR INSTITUTE FOR REHABILITATION,TX,92.0,314.84,106.00603297890015,31.801809893670043,145.91730439545606,161094.0,0.0023152020535270506,0.18032143592169073,85.0068,172603173.0,141479121.0,0.92,06/30/2024
231300,PAUL OLIVER MEMORIAL HOSPITAL,MI,8.0,87.02,59.12300775241766,17.736902325725296,81.3828201712029,,,0.0526078797806794,23.4954,25488349.0,24147461.0,0.85,06/30/2024
210064,LEVINDAL HEBREW GER. CTR. & HOSPT.,MD,120.0,255.73,65.83795183622149,8.407842255503851,79.28239740719629,6266621.0,0.1517817976726304,0.1562192879420988,69.0471,90420512.0,76295084.0,0.92,06/30/2024
140115,THOREK MEMORIAL HOSPITAL,IL,156.0,275.56,47.86453564489655,6.6462490369262035,58.17242165865734,2477541.0,0.0828281927993119,0.16865067801769038,74.4012,57945317.0,48172800.0,0.92,06/30/2024
231330,MARLETTE REGIONAL HOSPITAL,MI,25.0,229.75,47.10246923913953,14.13074077174186,64.83654890767556,,,0.20682739776005984,62.032500000000006,43393927.0,34418874.0,0.85,06/30/2024
344023,JULIAN F KEITH - ADATC,NC,80.0,192.0,25.17576372195513,11.18799579326923,38.28970543995393,,,0.3326607438265666,51.84,36323790.0,24240291.0,0.9,06/30/2024
240019,SMDC MEDICAL CENTER,MN,118.0,1607.4,75.64321922167666,9.698969190570534,91.12889468270546,1274947.0,0.005015924136025542,0.3256068790785182,433.99800000000005,546030110.0,368238950.0,0.92,06/30/2024
391302,MEYERSDALE COMMUNITY HOSPITAL,PA,20.0,81.9,31.540111064149524,9.462033319244856,43.41496287980182,,,0.057191913598036506,22.113000000000003,15937323.0,15025837.0,0.85,06/30/2024
281323,CHI HEALTH SCHUYLER,NE,25.0,49.48,59.49058671724396,17.847176015173186,81.88879261628631,,,-0.08262913671401853,13.3596,13790656.0,14930166.0,0.85,06/30/2024
390228,ST. CLAIR MEMORIAL HOSPITAL,PA,294.0,1550.63,33.84192138530294,7.421840700975633,43.85266907225425,17475262.0,0.13800694254147547,0.09872491228534877,418.67010000000005,406523876.0,366389842.0,0.92,06/30/2024
424005,BRYAN PSYCHIATRIC HOSPITAL,SC,378.0,641.37,28.933175348202948,8.679952604460883,39.82651586680136,,,-1.4397981436827025,173.1699,47611688.0,116162908.0,0.85,06/30/2024
210024,MEDSTAR UNION MEMORIAL HOSPITAL,MD,189.0,1634.0,42.128916768665846,9.074925560210904,54.426704461679684,11299068.0,0.07314095631985457,0.2500730060261901,441.18,422965084.0,317192934.0,0.92,06/30/2024
363037,OHIOHEALTH REHABILITATION HOSPITAL,OH,114.0,309.07,42.619676647809435,6.137209706041201,52.017291617408056,27893.0,0.0010170047585526133,0.18393016157673264,83.44890000000001,62219045.0,50775086.0,0.92,06/30/2024
351303,GARRISON MEMORIAL HOSPITAL,ND,22.0,42.0,67.15153388278388,20.145460164835164,92.43408638965202,,,-0.24559317195430552,11.34,10333850.0,12871773.0,0.85,06/30/2024
363306,DAYTON CHILDRENS HOSPITAL,OH,182.0,3369.04,34.50748766710991,10.352246300132974,47.499556773776796,,,0.1215833556362939,909.6408,612067471.0,537650254.0,0.85,06/30/2024
390199,PUNXSUTAWNEY AREA HOSPITAL,PA,44.0,312.64,42.54264858574128,6.426846926423116,52.22400812897361,2024718.0,0.06819567967857544,0.19220116028396494,84.4128,55559675.0,44881041.0,0.92,06/30/2024
220066,THE MERCY HOSPITAL,MA,150.0,940.49,42.43633995617669,10.386115727726219,56.06883569055043,4301446.0,0.04926284665820829,-0.14406709609404023,253.93230000000003,288443497.0,329998714.0,0.92,06/30/2024
364044,LINDNER CENTER OF HOPE,OH,32.0,42.65,163.12369239787176,48.93710771936153,224.5397625856705,,,0.6510805256070664,11.515500000000001,36659705.0,12791285.0,0.85,06/30/2024
250001,UNIVERSITY OF MISSISSIPPI MEDICAL,MS,759.0,4695.87,34.151481780798875,8.480335359336216,45.244405496366205,117068356.0,0.2597825105429476,0.1183238660125832,1267.8849,1218692381.0,1074491987.0,0.92,06/30/2024
450165,METHODIST HOSPITAL SOUTH,TX,67.0,142.1,40.116900341038274,10.217357765387323,53.403200982515024,,,0.12951556496043953,38.367000000000004,42880321.0,37326652.0,0.9,06/30/2024
230222,MYMICHIGAN MEDICAL CENTER MIDLAND,MI,199.0,2981.14,33.11790443098433,7.298709876603737,42.95013399655837,3806804.0,0.018200148178921897,0.2659360538858413,804.9078000000001,636160876.0,466982763.0,0.92,06/30/2024
444003,RIDGEVIEW PSYCHIATRIC HOSPITAL,TN,16.0,262.4,23.262649507504694,6.978794852251408,32.02103704708021,,,-0.47457656975259166,70.848,10558941.0,15569967.0,0.85,06/30/2024
390173,INDIANA REGIONAL MEDICAL CENTER,PA,134.0,849.23,36.8422355907931,9.937408797471736,49.59807541096051,7802300.0,0.10705626807637053,0.14135432743210674,229.29210000000003,205131930.0,176135644.0,0.92,06/30/2024
390164,UPMC - PRESBYTERIAN SHADYSIDE,PA,1120.0,8828.92,37.57959049090071,7.513427136658234,47.96785630011286,146665923.0,0.17527348344113394,0.2284114790178749,2383.8084000000003,2310905749.0,1783068349.0,0.92,06/30/2024
390062,NASON HOSPITAL,PA,45.0,216.46,34.073554183043235,6.551001606265858,43.2311826843119,285256.0,0.018254720337807295,0.2960900868164335,58.44420000000001,61836795.0,43527533.0,0.92,06/30/2024
390012,LANSDALE HOSPITAL,PA,140.0,408.42,43.95760821251125,10.58839670135946,57.908761942127825,400681.0,0.01061595966242138,0.14787176768736146,110.27340000000001,96769182.0,82459752.0,0.92,06/30/2024
344016,BRYNN MARR HOSPITAL,NC,84.0,182.83,35.37635582024495,10.612906746073486,48.695553786567174,,,0.05380774558575544,49.36410000000001,20905559.0,19780678.0,0.85,06/30/2024
380027,MERCY MEDICAL CENTER,OR,162.0,854.82,47.3206572503793,13.251996484190101,64.19268401422342,10202057.0,0.10814206285418594,0.15496384070635794,230.80140000000003,265753532.0,224571344.0,0.92,06/30/2024
231311,DECKERVILLE COMMUNITY HOSPITAL,MI,15.0,55.54,37.12293288274563,11.136879864823689,51.09971711309936,,,-0.0037409237137327406,14.995800000000001,9238360.0,9272920.0,0.85,06/30/2024
450034,CHRISTUS HOSPITAL,TX,353.0,1653.02,37.142109593350355,13.459623842328678,53.44310481957034,2911277.0,0.022288770998727274,0.09436384855118995,446.3154,429325156.0,388812382.0,0.92,06/30/2024
230156,ST JOSEPH MERCY HOSPITAL ANN ARBOR,MI,465.0,4242.7,43.761073545329445,8.953949408123636,56.06274507967078,4646565.0,0.011888967465538922,0.19317153392085118,1145.529,1074141354.0,866647821.0,0.92,06/30/2024
224040,DR. SOLOMON CARTER FULLER MENTAL HL,MA,60.0,141.19,50.32648313510981,15.097944940532942,69.27440403547865,,,,38.121300000000005,,24254918.0,0.85,06/30/2024
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,47.0,702.25,25.16070391872279,3.3786373469890734,30.464135115494155,1708418.0,0.04442046580415498,0.040560369953008886,189.60750000000002,77162881.0,74033126.0,0.92,06/30/2024
231321,BELL MEMORIAL HOSPITAL,MI,25.0,263.78,41.80294658427478,12.540883975282433,57.54175597325423,,,0.41324191607626626,71.22059999999999,63274997.0,37127116.0,0.85,06/30/2024
374026,TULSA CENTER FOR BEHAVIORAL HEALTH,OK,56.0,161.0,20.942433110367894,6.282729933110368,28.827259176421403,,,-8.483424516861211,43.470000000000006,1991405.0,18885339.0,0.85,06/30/2024
314011,UNIVERSITY BEHAVIORAL HEALTHCARE,NJ,64.0,956.42,38.944259079934305,11.683277723980291,53.606772623529565,,,-1.9288724013362086,258.2334,35267548.0,103294148.0,0.85,06/30/2024
494017,SOUTHERN VIRGINIA MENTAL HEALTH INST,VA,72.0,76.3,77.99879020062507,23.39963706018752,107.3653347111604,,,-15.596206209270795,20.601,1600510.0,26562394.0,0.85,06/30/2024
240002,ST. MARYS MEDICAL CENTER,MN,342.0,1858.95,51.72754884374347,10.730907853275319,66.41561418356517,6585648.0,0.03187690523818694,-0.1153267046972523,501.91650000000004,521589654.0,581742870.0,0.92,06/30/2024
230029,TRINITY HEALTH OAKLAND,MI,310.0,2301.35,43.304434604437866,9.450349794685728,56.06757364636309,2068070.0,0.009878147337267378,0.2054193044568587,621.3645,521134921.0,414083748.0,0.92,06/30/2024
390101,MEMORIAL HOSPITAL,PA,74.0,794.18,37.28366716419646,9.383205124976513,49.519072827234,1489285.0,0.023610225478735317,0.25878531624578077,214.4286,214340662.0,158872446.0,0.92,06/30/2024
161364,JEFFERSON COUNTY HOSPITAL,IA,25.0,230.73,49.020729357324086,14.706218807197224,67.47703396035661,,,0.14859581789859708,62.2971,68421966.0,58254748.0,0.85,06/30/2024
230132,HURLEY MEDICAL CENTER,MI,362.0,2267.07,39.610719580101865,13.442846722523242,56.0837863505029,12810239.0,0.06418122327019035,0.14948818619173077,612.1089000000001,449554401.0,382351329.0,0.92,06/30/2024
370091,SAINT FRANCIS HOSPITAL,OK,903.0,6286.71,42.0961105160422,6.961816535933005,52.278279506452435,16588442.0,0.029253818100412176,0.33565085449747106,1697.4117,1629323488.0,1082439667.0,0.92,06/30/2024
161380,HANSEN FAMILY HOSPITAL,IA,17.0,135.4,37.35537154868764,11.206611464606292,51.41966893676854,,,0.17316732729527273,36.55800000000001,37083872.0,30662157.0,0.85,06/30/2024
241370,ST. GABRIELS HOSPITAL,MN,25.0,241.57,65.99801658063757,19.79940497419127,90.84626982324762,,,0.10917825844637048,65.2239,70585940.0,62879490.0,0.85,06/30/2024
241377,ST. FRANCIS MEDICAL CENTER,MN,25.0,84.81,51.70139928165219,15.510419784495657,71.16697611119424,,,-0.015472713431357567,22.8987,23708899.0,24075740.0,0.85,06/30/2024
030024,ST. JOSEPHS HOSPITAL & MEDICAL CTR,AZ,531.0,4706.19,53.282965953023904,9.852015479776473,67.2111283282067,33867763.0,0.06097377056854534,0.2676355588480378,1270.6713,1397767429.0,1023675162.0,0.92,06/30/2024
530015,ST. JOHNS HOSPITAL,WY,48.0,705.94,52.65297660947432,12.05321232900595,68.73414164910506,8541699.0,0.09948985947476471,0.23015207328537077,190.60380000000004,179058274.0,137847641.0,0.92,06/30/2024
260179,ST. LUKES HOSPITAL,MO,390.0,2475.18,46.79705345438747,9.891534112204427,60.26856215585254,3289018.0,0.013467562167978194,0.11778063450305512,668.2986,573467814.0,505924411.0,0.92,06/30/2024
281313,GOTHENBURG MEMORIAL HOSP,NE,15.0,148.06,48.65637566371221,14.596912699113663,66.97550110109985,,,-0.0039505192459293815,39.976200000000006,30968081.0,31090421.0,0.85,06/30/2024
281333,ROCK COUNTY HOSPITAL,NE,15.0,72.48,45.363097512311086,13.608929253693326,62.442303725696206,,,-0.03973919199549406,19.5696,11361001.0,11812478.0,0.85,06/30/2024
281342,SAINT MARYS HOSPITAL,NE,18.0,108.19,69.69019069016758,20.907057207050276,95.92854748501567,,,0.0754058909181197,29.2113,38728632.0,35808265.0,0.85,06/30/2024
424011,HARRIS PSYCHIATRIC HOSPITAL,SC,98.0,277.38,28.156461976627455,8.446938592988236,38.757369910827684,,,-0.869517373473168,74.8926,18321351.0,34252084.0,0.85,06/30/2024
520030,ASPIRUS WAUSAU HOSPITAL,WI,239.0,2008.9,42.63990817783938,6.889295758873015,52.791156912317106,42180454.0,0.1914232140998589,0.21637802533294223,542.403,686050276.0,537604072.0,0.92,06/30/2024
170203,MERCY SPECIALTY HOSPITAL - SOUTHEAST,KS,26.0,122.75,33.42894407018643,7.918427855240481,43.90468614679617,124133.0,0.014335370739897666,0.03519369930393665,33.142500000000005,39456466.0,38067847.0,0.92,06/30/2024
310060,ST LUKES WARREN HOSPITAL,NJ,92.0,681.11,44.348943833764565,14.145443297874623,61.88708133492217,925653.0,0.014518864596941376,0.3991339402870163,183.89970000000002,228679613.0,137405818.0,0.92,06/30/2024
500039,HARRISON MEDICAL CENTER,WA,238.0,1610.36,54.23802483486732,12.342331002910004,70.72956473764467,36828235.0,0.168549390583059,0.188813133525955,434.7972,762223704.0,618305858.0,0.92,06/30/2024
500041,ST. JOHN MEDICAL CENTER,WA,146.0,1307.96,56.65314872308492,13.224716719753838,74.21183132015474,1877324.0,0.01203370910806677,0.31342973954699327,353.1492,368329094.0,252883802.0,0.92,06/30/2024
294002,SOUTHERN NEVADA ADULT MENTAL HEALTH,NV,289.0,673.15,51.18182597318006,15.354547791954017,70.45178345208235,,,-6.125685907596341,181.75050000000002,13373886.0,95298111.0,0.85,06/30/2024
290008,NORTHEASTERN NEVADA REGIONAL HOSPITA,NV,59.0,203.32,48.02726424053028,8.750595877661587,60.451945832592436,3736712.0,0.1553874295977692,0.4668451115931723,54.8964,91279330.0,48666021.0,0.92,06/30/2024
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,303.0,2875.27,65.48590871465984,10.986383787101198,81.48196451843252,19285114.0,0.046930682744923756,0.27626490008427074,776.3229,751371086.0,543793628.0,0.92,06/30/2024
390196,AMERICAN ONCOLOGIC HOSPIAL,PA,100.0,1052.0,46.42416550892074,13.92724965267622,63.9028638230294,,,0.10666619546606146,284.04,240378865.0,214738566.0,0.85,06/30/2024
362037,REGENCY HOSPITAL OF COLUMBUS,OH,49.0,99.11,41.75377203262885,6.088757247192319,51.03669284031728,639656.0,0.06917334278057251,0.15905766741287902,26.759700000000002,24056602.0,20230215.0,0.92,06/30/2024
514009,MILDRED MITCHELL-BATEMAN HOSPITAL,WV,110.0,285.89,23.09750489026172,6.929251467078516,31.793715481445258,,,-2.064556163009752,77.19030000000001,16735784.0,51287750.0,0.85,06/30/2024
393038,MAGEE REHABILITATION HOSPITAL,PA,83.0,446.13,44.945505708063706,13.483651712419112,61.86748860714969,,,-0.10610468142092137,120.4551,66674372.0,73748835.0,0.85,06/30/2024
281356,PERKINS COUNTY HEALTH SERVICES,NE,20.0,115.01,54.41899283005491,16.32569784901647,74.90774363057058,,,0.13288388672249113,31.052700000000005,28061175.0,24332297.0,0.85,06/30/2024
394034,THE HORSHAM CLINIC,PA,206.0,440.9,35.29900705724305,10.589702117172916,48.58908321429506,,,0.26024136293328437,119.043,69443223.0,51371224.0,0.85,06/30/2024
281349,PENDER COMMUNITY HOSPITAL DISTRICT,NE,21.0,130.97,61.82564562642061,18.54769368792618,85.10300120476796,,,-0.11649641690940855,35.3619,29506650.0,32944069.0,0.85,06/30/2024
514012,WILLIAM R SHARPE JR HOSPITAL,WV,200.0,383.02,24.218438081160656,7.265531424348197,33.336680018717644,,,-5.754174508986183,103.4154,11384812.0,76895007.0,0.85,06/30/2024
281346,CHI HEALTH PLAINVIEW,NE,15.0,35.36,59.07298283588584,17.72189485076575,81.31396087359686,,,-0.08248308092298673,9.5472,9276363.0,10041506.0,0.85,06/30/2024
670320,EXCELLENCE EMERGENCY HOSPITAL LLC,TX,4.0,58.49,47.54627681260439,5.596543459105436,56.78011044787406,,,0.6072155642772172,15.792300000000001,38160924.0,14989017.0,0.9,07/26/2024
364063,GEORGETOWN BEHAVIORAL HOSPITAL,OH,24.0,17.0,53.459898190045244,16.037969457013574,73.58754985859728,,,-0.5695562328757112,4.59,1778906.0,2792093.0,0.85,07/31/2024
341305,SWAIN COUNTY HOSPITAL,NC,24.0,86.59,39.3162072365791,11.794862170973731,54.11875926115113,,,0.2308039347510704,23.379300000000004,20008788.0,15390681.0,0.85,07/31/2024
452097,VIBRA SPECIALTY HOSP DALLAS,TX,27.0,102.76,25.302628230080547,7.590788469024163,34.829067758705875,,,-0.5065526580648625,27.745200000000004,9871185.0,14871460.0,0.85,07/31/2024
150009,CLARK MEMORIAL HOSPITAL,IN,153.0,1350.02,26.753779217515866,3.80478123970813,32.60522456736396,5671511.0,0.07019436902519784,0.12387603094298626,364.5054,168898889.0,147976365.0,0.92,07/31/2024
451379,CORYELL MEMORIAL HOSPITAL,TX,25.0,600.27,19.254238637484928,5.776271591245478,26.503459484498002,,,0.15596917367009477,162.0729,79789972.0,67345196.0,0.85,07/31/2024
291307,MESA VIEW REGIONAL HOSPITAL,NV,25.0,157.91,42.50437505784697,12.75131251735409,58.50727226712636,,,0.20546876684635085,42.6357,48925655.0,38872961.0,0.85,07/31/2024
673063,TRUSTPOINT REHABILITATION HOSPITAL O,TX,93.0,248.39,33.27778005741592,9.983334017224776,45.80686424903301,,,0.2135341628871863,67.06530000000001,42964460.0,33790080.0,0.85,07/31/2024
441307,RIVERVIEW REGIONAL MEDICAL CENTER,TN,25.0,153.13,35.5719216703756,10.67157650111268,48.964750179272016,,,0.13424435486468703,41.3451,26077320.0,22576587.0,0.85,07/31/2024
111328,PHOEBE WORTH MEDICAL CENTER,GA,25.0,106.41,34.18960497495175,10.256881492485524,47.06199124802109,,,0.24625245715576383,28.730700000000002,24076109.0,18147308.0,0.85,07/31/2024
033029,ENCOMPASS HEALTH REHABILITATION HOSP,AZ,60.0,127.43,39.98979832064663,6.42789555653481,49.4769134487109,165058.0,0.015333507361677658,0.11789505619118702,34.4061,21346052.0,18829458.0,0.92,07/31/2024
352004,VIBRA HOSPITAL OF FARGO  LLC,ND,31.0,118.94,31.113970683343897,9.334191205003169,42.82838064562287,,,0.3654473428658382,32.113800000000005,26132271.0,16582302.0,0.85,07/31/2024
102022,SSH - GAINESVILLE INC,FL,48.0,127.54,45.186604353385356,6.385481628689641,55.028861215108975,443049.0,0.03564267496123986,-0.008629622718250643,34.4358,25213385.0,25430967.0,0.92,07/31/2024
050457,ST. MARYS MEDICAL CENTER,CA,110.0,558.55,101.14416965632167,25.756133670286392,134.63783230531666,2869591.0,0.023838312862871146,-0.08703721095291835,150.8085,214620572.0,233300548.0,0.92,07/31/2024
033042,BHSM REHABILITATION,AZ,168.0,543.58,47.095855963455946,6.105441099887639,56.80413004454797,899417.0,0.016610291423107375,0.2031883511053337,146.7666,103224077.0,82250147.0,0.92,07/31/2024
324014,CENTRAL DESERT BEHAVIORAL HH,NM,64.0,123.0,36.60301360225141,4.484564571607254,43.88770871443089,1491021.0,0.13735120955796196,0.2349415504977536,33.21,20700604.0,15837172.0,0.92,07/31/2024
673041,CARRUS REHABILITATION HOSPITAL,TX,24.0,61.51,35.39305678876481,10.617917036629443,48.71854266973476,,,0.3649373168423631,16.6077,13538884.0,8598040.0,0.85,07/31/2024
141347,CARLINVILLE AREA HOSPITAL,IL,25.0,239.51,47.81043147387455,14.343129442162365,65.81105892378832,,,0.07507612784399868,64.6677,51202028.0,47357978.0,0.85,07/31/2024
193067,REHAB HOSPITAL OF JENNINGS,LA,27.0,51.52,29.113012497013855,8.733903749104156,40.07406170213957,,,0.1661525489392567,13.910400000000001,5676067.0,4732974.0,0.85,07/31/2024
451331,COON MEMORIAL HOSPITAL,TX,21.0,171.76,29.430620431908565,8.82918612957257,40.51124902452214,,,-0.5838382737222185,46.3752,15080493.0,23885062.0,0.85,07/31/2024
512004,SSH MORGANTOWN,WV,34.0,56.69,41.68876446802448,6.267902696174879,51.14585764600323,3086261.0,0.38568620344913773,0.02763416286604595,15.3063,15884686.0,15445726.0,0.92,07/31/2024
523031,GREEN BAY REHABILITATION HOSPITAL,WI,40.0,75.38,42.80715528501745,12.842146585505235,58.92404924982652,,,-0.06234370362023236,20.3526,14092217.0,14970778.0,0.85,07/31/2024
450210,UT HEALTH EAST TEXAS CARTHAGE HOSPIT,TX,42.0,69.3,53.47172965922966,7.927294927294927,65.48961190545566,141272.0,0.01799895297443553,0.07648507210972882,18.711000000000002,21663443.0,20006513.0,0.92,07/31/2024
281335,CALLAWAY DISTRICT HOSPITAL,NE,12.0,49.76,54.183706792604504,16.255112037781352,74.5838724000201,,,0.040187066645003676,13.4352,12045119.0,11561061.0,0.85,07/31/2024
110073,DORMINY MEDICAL CENTER,GA,48.0,155.52,42.90787791330326,8.207978444523581,54.39830901819454,1222750.0,0.0809625642742778,0.019411719397038882,41.99040000000001,26225240.0,25716163.0,0.92,07/31/2024
