ccn,name,state,facility_type,health_system_id,health_system
422689,USRC Gaffney,SC,DIALYSIS,independent,Independent / Unknown
432300,PRAIRIE LAKES HEALTHCARE SYSTEM,SD,DIALYSIS,independent,Independent / Unknown
432301,HURON REGIONAL MEDICAL CTR,SD,DIALYSIS,independent,Independent / Unknown
432302,AVERA ST LUKES HOSPITAL,SD,DIALYSIS,independent,Independent / Unknown
432303,SANFORD HEALTH - DIALYSIS UNIT,SD,DIALYSIS,independent,Independent / Unknown
432305,AVERA ST MARYS HOSPITAL,SD,DIALYSIS,independent,Independent / Unknown
432306,AVERA SACRED HEART - YANKTON DIALYSIS,SD,DIALYSIS,independent,Independent / Unknown
432308,AVERA GREGORY HEALTHCARE CTR DIALYSIS,SD,DIALYSIS,independent,Independent / Unknown
432312,SANFORD USD MEDICAL CTR - HEMODIALYSIS,SD,DIALYSIS,independent,Independent / Unknown
432501,BLACK HILLS DIALYSIS - EAGLE BUTTE,SD,DIALYSIS,independent,Independent / Unknown
432503,DaVita Sioux Falls Community Dialysis,SD,DIALYSIS,davita,DaVita Kidney Care
432504,DaVita Rosebud Dialysis,SD,DIALYSIS,davita,DaVita Kidney Care
432507,VA MEDICAL CENTER - HOT SPRINGS,SD,DIALYSIS,independent,Independent / Unknown
432508,BLACK HILLS DIALYSIS - PINE RIDGE,SD,DIALYSIS,independent,Independent / Unknown
432514,SHARPS CORNER,SD,DIALYSIS,independent,Independent / Unknown
432515,DaVita Moccasin Creek Dialysis,SD,DIALYSIS,davita,DaVita Kidney Care
432516,FRESENIUS KIDNEY CARE DAKOTA DUNES,SD,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
432517,Monument Health Dialysis LLC Spearfish,SD,DIALYSIS,independent,Independent / Unknown
432518,Monument Health Dialysis LLC Rapid City,SD,DIALYSIS,independent,Independent / Unknown
433502,MID-DAKOTA DIALYSIS OF SANFORD HEALTH,SD,DIALYSIS,independent,Independent / Unknown
433505,SISSETON SATELLITE DIALYSIS,SD,DIALYSIS,independent,Independent / Unknown
433507,MADISON DIALYSIS OF SANFORD HEALTH,SD,DIALYSIS,independent,Independent / Unknown
433510,AVERA DIALYSIS - BROOKINGS,SD,DIALYSIS,independent,Independent / Unknown
433511,AVERA DIALYSIS - MITCHELL,SD,DIALYSIS,independent,Independent / Unknown
433512,AVERA DIALYSIS - WAGNER,SD,DIALYSIS,independent,Independent / Unknown
433514,AVERA DIALYSIS MILBANK,SD,DIALYSIS,independent,Independent / Unknown
433515,AVERA DIALYSIS- SIOUX FALLS,SD,DIALYSIS,independent,Independent / Unknown
442307,LEBONHEUR CHILDRENS HOSP DIALYSIS,TN,DIALYSIS,independent,Independent / Unknown
442501,FMC JOHNSON CITY,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442502,DCI NASHVILLE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442503,DCI KNOXVILLE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442504,DCI JACKSON,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442505,DCI CHATTANOOGA 3RD ST,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442507,DCI MADISON,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442511,DaVita Cookeville Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442513,FMC OAK RIDGE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442514,DCI EAST RIDGE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442517,DaVita Morristown Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442518,DCI CUMBERLAND,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442519,FMC BRISTOL,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442522,FMC EASTERN TENNESSEE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442524,FMC EAST MEMPHIS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442528,DCI MURFREESBORO,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442531,DCI MARYVILLE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442532,DCI HUMBOLDT,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442536,DCI DICKSON,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442538,DCI BROWNSVILLE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442539,DaVita Columbia Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442540,DaVita Whitebridge Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442541,DCI SOUTHERN HILLS,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442549,DaVita Murfreesboro Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442553,FMC WEST KNOXVILLE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442555,DCI CHATTANOOGA BROAD ST,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442556,DaVita Clarksville Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442562,DCI PARIS,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442564,DCI MEDICAL CENTER,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442565,DCI HIXSON,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442566,DCI DAYTON,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442567,DaVita Appalachian Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442569,FMC MEMPHIS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442572,DCI CLARKSVILLE HWY,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442573,DaVita Memphis Central Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442574,FMC ROANE COUNTY,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442576,DaVita Memphis East Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442577,FMC KINGSPORT,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442579,DCC Cleveland TN,TN,DIALYSIS,independent,Independent / Unknown
442581,DCI LEBANON,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442583,VANDERBILT DIALYSIS CLINIC,TN,DIALYSIS,independent,Independent / Unknown
442586,DCI SHELBYVILLE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442589,DCI SEVIERVILLE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442591,FMC GRACELAND,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442592,DaVita Selmer Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442593,FMC NORTH MEMPHIS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442594,DCI SUMMIT,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442595,FMC ATHENS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442596,DCI LYERLY,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442599,DaVita Brownsville Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442600,DaVita North Jackson Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442601,DaVita Bolivar Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442603,FMC TIPTON COUNTY,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442604,DaVita Tipton County Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442606,FMC WEST KINGSPORT,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442607,DaVita Huntingdon Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442608,FRESENIUS KIDNEY CARE PULASKI,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442609,FRESENIUS KIDNEY CARE NASHVILLE HOME,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442610,FMC MEMPHIS MIDTOWN,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442611,DaVita Galleria Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442613,FMC COLUMBIA,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442614,RCG SPRINGFIELD,TN,DIALYSIS,independent,Independent / Unknown
442615,RCG WEST NASHVILLE,TN,DIALYSIS,independent,Independent / Unknown
442616,RCG GALLATIN,TN,DIALYSIS,independent,Independent / Unknown
442618,FMC MORRISTOWN,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442619,RCG MARTIN,TN,DIALYSIS,independent,Independent / Unknown
442621,FMC MOUNTAIN CITY,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442622,DaVita Lexington Dialysis (TN),TN,DIALYSIS,davita,DaVita Kidney Care
442624,RCG TULLAHOMA,TN,DIALYSIS,independent,Independent / Unknown
442625,FMC WHITEHAVEN,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442626,DCI JASPER,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442627,RCG MADISON,TN,DIALYSIS,independent,Independent / Unknown
442629,FMC ELK RIVER DIALYSIS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442630,RCG FRANKLIN,TN,DIALYSIS,independent,Independent / Unknown
442634,FMC LOUDON DIALYSIS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442635,DCI HOLSTON RIVER CLINIC,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442638,DCI HOME TRAINING OF MIDDLE TN,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442639,DaVita Blount Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442640,DaVita Renal Care of Memphis North,TN,DIALYSIS,davita,DaVita Kidney Care
442642,DIALYSIS ASSOC. OF EAST NASHVILLE,TN,DIALYSIS,independent,Independent / Unknown
442643,FMC PORTLAND,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442644,FMC DIALYSIS FORT SANDERS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442645,DIALYSIS ASSOC. OF MURFREESBORO-HT,TN,DIALYSIS,independent,Independent / Unknown
442646,DaVita Renal Care of Midtown Memphis,TN,DIALYSIS,davita,DaVita Kidney Care
442647,FMC MEMPHIS GERMANTOWN,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442648,DaVita Collierville Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442649,DaVita Memphis South Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442651,FRESENIUS KIDNEY CARE CHATTANOOGA,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442653,FMC DIALYSIS ASSOC. OF SMYRNA,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442655,DaVita Whitehaven Renal Center,TN,DIALYSIS,davita,DaVita Kidney Care
442656,CROSSVILLE DIALYSIS CLINIC,TN,DIALYSIS,independent,Independent / Unknown
442657,RCG UNION CITY,TN,DIALYSIS,independent,Independent / Unknown
442658,FMC DIALYSIS NEWPORT,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442659,FMC COLLIERVILLE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442660,USRC GALLERIA DIALYSIS,TN,DIALYSIS,independent,Independent / Unknown
442661,DCI BEECH LAKE,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442662,RCG MCMINNVILLE,TN,DIALYSIS,independent,Independent / Unknown
442663,USRC MCMINNVILLE DIALYSIS,TN,DIALYSIS,independent,Independent / Unknown
442664,RCG WINCHESTER,TN,DIALYSIS,independent,Independent / Unknown
442665,USRC MANCHESTER DIALYSIS,TN,DIALYSIS,independent,Independent / Unknown
442666,DaVita Tennessee Valley Dialysis Center,TN,DIALYSIS,davita,DaVita Kidney Care
442668,DaVita TN Smokie Mountain Dialysis PD,TN,DIALYSIS,davita,DaVita Kidney Care
442669,DaVita Livingston TN Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442670,DaVita Knoxville Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442671,DaVita Smyrna Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442672,DaVita Clarksville North Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442673,FMC NEW MARKET,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442674,DaVita Memphis Southeast Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442676,DaVita Rocky Top Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442677,FMC LEWISBURG,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442678,DaVita Galleria Home Training Dialysis PD,TN,DIALYSIS,davita,DaVita Kidney Care
442679,FKC Chattanooga Kidney Center North,TN,DIALYSIS,independent,Independent / Unknown
442680,FMC SEVIERVILLE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442682,DaVita Memphis Downtown Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442684,FMC ELIZABETHTON,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442686,DaVita Clinch River Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442687,FKC Chambliss,TN,DIALYSIS,independent,Independent / Unknown
442688,FMC LAWRENCEBURG,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442689,DaVita Millington Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442690,FMC POWELL,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442691,FMC SKYWAY,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442692,DaVita Capelville Dialysis Center,TN,DIALYSIS,davita,DaVita Kidney Care
442693,FMC MILLINGTON,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442694,SHC Poplar Avenue,TN,DIALYSIS,independent,Independent / Unknown
442695,SHC Pace Road,TN,DIALYSIS,independent,Independent / Unknown
442696,DaVita Ripley Dialysis Center,TN,DIALYSIS,davita,DaVita Kidney Care
442698,USRC Gallatin Dialysis,TN,DIALYSIS,independent,Independent / Unknown
442699,DaVita Nashville Home Training Dialysis PD,TN,DIALYSIS,davita,DaVita Kidney Care
442700,KINGSTON DIALYSIS,TN,DIALYSIS,independent,Independent / Unknown
442701,FMC EAST MEMPHIS HOME THERAPIES,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442702,FMC MT MORIAH DIALYSIS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442703,FMC BARTLETT,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442705,RAI LEBANON,TN,DIALYSIS,independent,Independent / Unknown
442707,FMC CEDAR BLUFF,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442708,DaVita Sparta Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442709,DaVita Wolf River Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442710,DaVita State Line Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442711,DaVita Bartlett Renal Center,TN,DIALYSIS,davita,DaVita Kidney Care
442712,FMC HENDERSONVILLE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442713,FRESENIUS KIDNEY CARE HIGHWAY 58,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442714,DaVita South Jackson Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442715,DaVita Etowah Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442716,DaVita Greeneville Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442717,FMC SOUTH NASHVILLE,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442718,FMC RIDGEWAY,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442719,FKC of Missionary Ridge,TN,DIALYSIS,independent,Independent / Unknown
442720,FMC Bartlett Home,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442721,DaVita Campbell Station Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442722,USRC Southwest Whitehaven Dialysis,TN,DIALYSIS,independent,Independent / Unknown
442723,FMC East Knoxville,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442724,FMC Summer,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442725,DCI Waverly,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442727,USRC South Germantown,TN,DIALYSIS,independent,Independent / Unknown
442728,FMC Knoxville Home Dialysis Therapies,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442730,SHC Chickasaw Gardens,TN,DIALYSIS,independent,Independent / Unknown
442731,FMC Central Memphis,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442733,DaVita Medina Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442734,FMC BRISTOL HOME THERAPIES,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442735,FMC SOUTH AIRWAYS,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442738,DaVita Mt Juliet Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442739,FMC RALEIGH BARTLETT,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442740,DaVita Airways Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442741,DIALYSIS CARE CENTER CROSSVILLE,TN,DIALYSIS,independent,Independent / Unknown
442742,DaVita Fort Campbell Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442743,DaVita Woodbine Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442745,VANDERBILT HOME DIALYSIS CLINIC,TN,DIALYSIS,independent,Independent / Unknown
442747,DaVita River Oaks Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442749,FRESENIUS KIDNEY CARE PARKWEST HOME,TN,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
442750,DCI Caryville,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442752,FKC Goodlettsville,TN,DIALYSIS,independent,Independent / Unknown
442753,DaVita Singleton Farms Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442754,DaVita Lewis Creek Dialysis,TN,DIALYSIS,davita,DaVita Kidney Care
442755,FKC Caryville,TN,DIALYSIS,independent,Independent / Unknown
442756,FKC of Collegedale,TN,DIALYSIS,independent,Independent / Unknown
442757,FKC Spring Hill TN,TN,DIALYSIS,independent,Independent / Unknown
442758,DaVita Foreman Drive Home Training,TN,DIALYSIS,davita,DaVita Kidney Care
442759,FKC Sandy River,TN,DIALYSIS,independent,Independent / Unknown
442760,DCC Ooltewah,TN,DIALYSIS,independent,Independent / Unknown
442762,FKC Community Dialysis,TN,DIALYSIS,independent,Independent / Unknown
442763,DCI Hermitage,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442764,USRC Cool Springs Dialysis,TN,DIALYSIS,independent,Independent / Unknown
442765,DaVita Riverdale Home Training,TN,DIALYSIS,davita,DaVita Kidney Care
442766,DCI Kingsport,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442767,FKC Cookeville,TN,DIALYSIS,independent,Independent / Unknown
442768,Dialyze Direct TN,TN,DIALYSIS,independent,Independent / Unknown
442769,DCI Henderson,TN,DIALYSIS,dialysis_clinic_inc,Dialysis Clinic Inc (DCI)
442770,Sanderling Dialysis of Germantown,TN,DIALYSIS,independent,Independent / Unknown
442771,FKC Wolf River,TN,DIALYSIS,independent,Independent / Unknown
442772,FKC Crossville Home Therapies,TN,DIALYSIS,independent,Independent / Unknown
442774,FKC Dyersburg,TN,DIALYSIS,independent,Independent / Unknown
442900,CAMP OKAWEHNA,TN,DIALYSIS,independent,Independent / Unknown
452309,CHILDREN'S MEMORIAL HERMANN DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452333,TEXAS CHILDRENS HOSPITAL DIALYSIS UNIT,TX,DIALYSIS,independent,Independent / Unknown
452344,CHILDRENS MEDICAL CENTER DIALYSIS UNIT,TX,DIALYSIS,independent,Independent / Unknown
452358,COOK CHILDRENS MEDICAL CENTER DIALYSIS UNIT,TX,DIALYSIS,independent,Independent / Unknown
452372,CHRISTUS CHILDRENS KIDNEY CENTER,TX,DIALYSIS,independent,Independent / Unknown
452374,WILBARGER GENERAL HOSPITAL DIALYSIS OF VERNON,TX,DIALYSIS,independent,Independent / Unknown
452378,REEVES COUNTY HOSPITAL DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452379,Medical City Decatur Dialysis Clinic,TX,DIALYSIS,independent,Independent / Unknown
452380,DRISCOLL CHILDREN'S HOSPITAL DIALYSIS UNIT,TX,DIALYSIS,independent,Independent / Unknown
452385,CHILDRESS REGIONAL MEDICAL CENTER DIALYSIS,TX,DIALYSIS,independent,Independent / Unknown
452388,UNIVERSITY HEALTH SYSTEM CHILDREN'S KIDNEY CENTER,TX,DIALYSIS,independent,Independent / Unknown
452389,North Cypress Medical Center - Dialysis Center,TX,DIALYSIS,independent,Independent / Unknown
452391,Texas Children's Hospital North Austin Campus,TX,DIALYSIS,independent,Independent / Unknown
452500,MIDTOWN KIDNEY CENTER,TX,DIALYSIS,independent,Independent / Unknown
452506,DIALYSIS CENTER OF LUBBOCK,TX,DIALYSIS,independent,Independent / Unknown
452507,FRESENIUS MEDICAL CARE WESTOVER HILLS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452508,FRESENIUS MEDICAL CARE MCALLEN,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452510,FRESENIUS MEDICAL CARE NORTH TEXAS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452511,FRESENIUS MEDICAL CARE ABILENE,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452512,FRESENIUS MEDICAL CARE PERMIAN BASIN,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452513,FRESENIUS MEDICAL CARE AMARILLO HIGH PLAINS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452514,DaVita Corpus Christi Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452517,FKC Valley Hemodialysis Center,TX,DIALYSIS,independent,Independent / Unknown
452519,WEST HOUSTON DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452520,DaVita Island Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452522,NNA SAN MARCOS,TX,DIALYSIS,independent,Independent / Unknown
452524,DaVita Golden Triangle Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452526,FRESENIUS MEDICAL CARE BRAZOS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452528,DaVita Renal Center of North Denton,TX,DIALYSIS,davita,DaVita Kidney Care
452530,DaVita San Jacinto Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452532,WATSON WISE DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452533,SOUTHEAST KIDNEY CENTER,TX,DIALYSIS,independent,Independent / Unknown
452537,DaVita Alice Renal Center,TX,DIALYSIS,davita,DaVita Kidney Care
452539,CYPRESS CREEK DIALYSIS,TX,DIALYSIS,independent,Independent / Unknown
452540,KIDNEY DISEASE CLINIC OF UVALDE,TX,DIALYSIS,independent,Independent / Unknown
452541,FRESENIUS MEDICAL CARE EAGLE PASS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452542,BMA ROSENBERG,TX,DIALYSIS,independent,Independent / Unknown
452544,SOUTHSIDE KIDNEY DISEASE CLINIC,TX,DIALYSIS,independent,Independent / Unknown
452546,DaVita Kerrville Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452550,DaVita Briarcrest Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452552,Texarkana Regional Dialysis,TX,DIALYSIS,independent,Independent / Unknown
452553,FRESENIUS MEDICAL CARE CORSICANA,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452556,CARTHAGE DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452557,FRESENIUS KIDNEY CARE VAL VERDE,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452559,FRESENIUS MEDICAL CARE BROWNWOOD,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452560,FRESENIUS MEDICAL CARE FONDREN,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452561,FRESENIUS MEDICAL CARE IRVING,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452563,FKC East Fort Worth,TX,DIALYSIS,independent,Independent / Unknown
452568,FRESENIUS MEDICAL CARE LUBBOCK,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452570,DaVita Live Oak Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452571,DaVita Southwest San Antonio Dialysis Center,TX,DIALYSIS,davita,DaVita Kidney Care
452572,DaVita Med Center Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452574,FRESENIUS MEDICAL CARE NORTH HOUSTON,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452575,FRESENIUS MEDICAL CARE BAYTOWN DIALYSIS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452576,FRESENIUS MEDICAL CARE SOUTHWEST HOUSTON DIALYSIS CENTER,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452577,DaVita Renal Center of Beaumont,TX,DIALYSIS,davita,DaVita Kidney Care
452579,USRC FORT WORTH,TX,DIALYSIS,independent,Independent / Unknown
452580,USRC Arlington,TX,DIALYSIS,independent,Independent / Unknown
452582,FRESENIUS MEDICAL CARE ENNIS,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452583,DaVita Heb Dialysis Center,TX,DIALYSIS,davita,DaVita Kidney Care
452584,DaVita Houston Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452585,WESLACO DIALYSIS FACILITY,TX,DIALYSIS,independent,Independent / Unknown
452587,DaVita San Antonio West Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452592,SOUTH ARLINGTON DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452594,FRESENIUS MEDICAL CARE SOUTHWEST FORT WORTH,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452595,KIDNEY DISEASE CLINIC OF CENTRAL SAN ANTONIO,TX,DIALYSIS,independent,Independent / Unknown
452598,MT PLEASANT DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452602,FRESENIUS MEDICAL CARE AUSTIN SOUTH,TX,DIALYSIS,fresenius_kidney_care,Fresenius Kidney Care
452604,WEST TEXAS DIALYSIS CENTER,TX,DIALYSIS,independent,Independent / Unknown
452605,DaVita Southwest San Antonio Dialysis,TX,DIALYSIS,davita,DaVita Kidney Care
452609,CLEAR LAKE KIDNEY CENTER,TX,DIALYSIS,independent,Independent / Unknown
